Schoolid,School_Name,medium,Latitude,Longitude,shift,low_class,High_class,Z_ID,Zone_Name,D_ID,District_name,SchManagement,SchCategory,typeOfSchool
2026030,Kashmir House-Lion Vidya Mandir Sec. School,English,28.60441787,77.20198363,Morning,6,10,2026,Zone-26,20,New Delhi,Aided,Secondary Schools,Girls
2026031,Atul Grove Road-P&T Sec. School,English,28.62418764,77.22197668,Morning,6,12,2026,Zone-26,20,New Delhi,Aided,Senior Secondary Schools,Girls
2026032,Raja Bazar- R. M. Arya Girls Sr. Sec. School,Hindi,28.63034803,77.21212348,Morning,6,12,2026,Zone-26,20,New Delhi,Aided,Senior Secondary Schools,Girls
2026033,Mandir Marg-Raisina Bengali Sr. Sec. School,Hindi,28.63719196,77.20202004,Morning,6,12,2026,Zone-26,20,New Delhi,Aided,Senior Secondary Schools,Girls
2026034,Mata Sundri Road-SGHK Girls Sr. Secondary School,Hindi,28.63484488,77.23452454,Morning,Nursery,12,2127,Zone-27,21,Central,Aided,Sarvodaya Sr. Secondary Schools,Girls
2026035,Lodhi Estate-Shyama Prasad Vidyalaya,Hindi,28.59715755,77.22557116,Morning,6,12,2026,Zone-26,20,New Delhi,Aided,Senior Secondary Schools,Girls
2026036,Tees Januari Lane-Smt. R. K. K. Gyan Mandir Middle School,Hindi,,,Morning,6,8,2026,Zone-26,20,New Delhi,Aided,Middle Schools,Girls
2026037,Raja Bazar-Union Academy Sr. Sec. School,Hindi,28.63151682,77.21090246,Morning,6,12,2026,Zone-26,20,New Delhi,Aided,Senior Secondary Schools,Co-ed
2026038,Lodhi Estate-Vidya Bhawan Mahavidyalaya Sr. Sec. School,Hindi,28.59460129,77.2264465,Morning,6,12,2026,Zone-26,20,New Delhi,Aided,Senior Secondary Schools,Co-ed
2026115,Punchkuian Road-Andh Mahavidyalya Middle School,Hindi,28.63962919,77.20684551,Morning,6,8,2026,Zone-26,20,New Delhi,Aided,Middle Schools,Girls
2026116,Connaught Place-Bal Sahyog Middle School,Hindi,28.63503435,77.22244753,Morning,6,8,2026,Zone-26,20,New Delhi,Aided,Middle Schools,Co-ed
2026117,Race Cource-Air Force Sr. Sec. School,Hindi,28.60050584,77.20258433,Morning,6,12,2026,Zone-26,20,New Delhi,Aided,Senior Secondary Schools,Girls
2127001,"Sarvodaya Vidyalaya, Rouse Avenue",Hindi,28.63271184,77.2304243,General,Nursery,12,2127,Zone-27,21,Central,Government,Sarvodaya Sr. Secondary Schools,Co-ed
2127002,"Jama Masjid, No.1(Urdu Medium)-SBV",Hindi,28.65277048,77.23424357,General,Nursery,12,2127,Zone-27,21,Central,Government,Sarvodaya Sr. Secondary Schools,Girls
2127003,"Darya Ganj, Pataudi House-SBV",Hindi,28.64747369,77.23648739,General,Nursery,12,2127,Zone-27,21,Central,Government,Sarvodaya Sr. Secondary Schools,Girls
2127004,"Kamla Market, Zeenat Mahal-SBV-2127004",Hindi,28.64321255,77.22670084,Morning,Nursery,12,2127,Zone-27,21,Central,Government,Sarvodaya Sr. Secondary Schools,Girls
2026028,Bangla Sahib Marg-Khrist Raja Sec. School,Hindi,28.63116437,77.21063505,Morning,Nursery,10,2026,Zone-26,20,New Delhi,Aided,Sarvodaya Secondary Schools,Boys
2026029,Canning Road-Lady Irwin Sr. Sec. School,Hindi,28.57288877,77.23594494,Morning,6,12,2026,Zone-26,20,New Delhi,Aided,Senior Secondary Schools,Boys
2127005,Mata Sundri Road-GBSSS,Hindi,28.63614027,77.22482651,General,6,12,2127,Zone-27,21,Central,Government,Senior Secondary Schools,Boys
2127006,"Jama Masjid, No.2-GBSS",Hindi,28.65262404,77.23409036,General,6,10,2127,Zone-27,21,Central,Government,Secondary Schools,Girls
2127007,Bela Road-GBSSS,Hindi,28.64814911,77.23842823,Evening,6,12,2127,Zone-27,21,Central,Government,Senior Secondary Schools,Girls
2127014,"Kamla Market, Zeenat Mahal-SKV No.1",Hindi,28.64313038,77.22665457,Morning,Nursery,12,2127,Zone-27,21,Central,Government,Sarvodaya Sr. Secondary Schools,Boys
2127015,Mata Sundri Road-SKV,Hindi,28.63616158,77.22473703,General,Nursery,12,2127,Zone-27,21,Central,Government,Sarvodaya Sr. Secondary Schools,Boys
2127016,Dayanand Road-SKV,Hindi,28.64474292,77.24349672,General,Nursery,12,2127,Zone-27,21,Central,Government,Sarvodaya Sr. Secondary Schools,Boys
2127018,"Ram Nagar, No.1-GGSSS",Hindi,28.64713661,77.21735083,General,6,12,2127,Zone-27,21,Central,Government,Senior Secondary Schools,Boys
2127017,"Jama Masjid, No.2-SKV",Hindi,28.65248549,77.23431262,General,Nursery,12,2127,Zone-27,21,Central,Government,Sarvodaya Sr. Secondary Schools,Co-ed
2127021,Bulbuli Khana-SKV,Hindi,28.64062795,77.23325093,Morning,Nursery,12,2127,Zone-27,21,Central,Government,Sarvodaya Sr. Secondary Schools,Girls
2127023,"Jama Masjid, Panama Building-GGSSS",Hindi,28.65220182,77.23430124,General,6,12,2127,Zone-27,21,Central,Government,Senior Secondary Schools,Girls
2127024,"Jama Masjid, No.1(Hindi Medium)-SKV",Hindi,28.65231236,77.23419632,General,Nursery,12,2127,Zone-27,21,Central,Government,Sarvodaya Sr. Secondary Schools,Girls
2127025,Chashma Building(Urdu Medium)-SKV,Hindi,28.65273142,77.22687424,Morning,Nursery,12,2127,Zone-27,21,Central,Government,Sarvodaya Sr. Secondary Schools,Co-ed
2127026,Bela Road-GGSSS,Hindi,28.64824157,77.23857075,Morning,6,12,2127,Zone-27,21,Central,Government,Senior Secondary Schools,Boys
2127030,Bulbuli Khana(Urdu Medium)-SV (Middle),Hindi,28.64064484,77.23314414,General,Nursery,8,2127,Zone-27,21,Central,Government,Sarvodaya Middle Schools,Girls
2127031,Lambi Gali- GGSS,Hindi,28.65028194,77.22462236,General,6,10,2127,Zone-27,21,Central,Government,Secondary Schools,Boys
2127034,Kotla Firozshah-G(Co-ed)MS,Hindi,28.63382107,77.24323626,General,6,8,2127,Zone-27,21,Central,Government,Middle Schools,Girls
2127079,Ajmeri Gate-ARSD Sr. Sec. School,Hindi,28.6465957,77.22509214,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Co-ed
2127032,"Ajmeri Gate, Gali Bansi Koyle Wali(Urdu Medium)-GBMS",Hindi,28.64710728,77.22428605,General,6,8,2127,Zone-27,21,Central,Government,Middle Schools,Co-ed
2127080,Darya Ganj-ASVJ Sr. Sec. School,Hindi,28.64776051,77.24112041,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Co-ed
2127081,Rouse Avenue-Andhra Edn. Society Sr. Sec. School,Hindi,28.62816184,77.23845145,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Boys
2127082,"Ajmeri Gate-Anglo Arabic Sr, Sec. School",Hindi,28.64590562,77.22200439,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Girls
2127084,Sita Ram Bazar-B. D. Arya Girls Sr. Sec. School,Hindi,28.64605732,77.22876791,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Girls
2127083,Chawri Bazar-Arya Samaj Girls Sr. Sec. School,Hindi,28.64996095,77.23150518,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Boys
2127088,"Darya Ganj, 17-Francis Girs Sr. Sec. School",Hindi,28.64737587,77.24275068,Morning,Nursery,12,2127,Zone-27,21,Central,Aided,Sarvodaya Sr. Secondary Schools,Girls
2127089,"Bazar Sita Ram, Kali Masjid-Guru Nanak Girls Middle School",Hindi,28.64421588,77.23134841,Morning,Nursery,8,2127,Zone-27,21,Central,Aided,Sarvodaya Middle Schools,Boys
2127090,Darya Ganj-Hakim Ajmal Khan Girls Sec. School,Hindi,28.64592916,77.24158005,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Boys
2127091,Jama Masjid-Inderprastha Hindu Girls Sr. Sec. School,Hindi,28.65154767,77.23214492,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Girls
2127085,Rajghat-B. R. Sanskrit Ved Vedang Vidyalaya,Hindi,28.63960877,77.25409736,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Boys
2127087,Darya Ganj-H. M. D. A. V. Sr. Sec. School,Hindi,28.64562315,77.24122911,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Boys
2127092,Darya Ganj-Jain Boys Sr. Sec. School,Hindi,28.64876982,77.24192054,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Girls
2127086,"Darya Ganj, 24-Commercial Sr. Sec. School",Hindi,28.64178447,77.2429746,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Girls
2127093,Dharampura-Jain Girls Sr. Sec. School,Hindi,28.65272554,77.23161544,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Boys
2127095,Nai Sarak-Marwari Sr. Sec. School,Hindi,28.65321304,77.22877491,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Boys
2127094,Bazar Sita Ram-Kamlesh Balika Middle School,Hindi,28.646746,77.22962106,Morning,6,8,2127,Zone-27,21,Central,Aided,Middle Schools,Girls
2127096,Frash Khana-Mazhar-Ul-Islam Sec. School,Hindi,28.65254561,77.2212909,Morning,6,10,2127,Zone-27,21,Central,Aided,Secondary Schools,Co-ed
2127097,"Rouse Avenue, 11-Nav Shakti Girls Sr. Sec. School",English,28.63040639,77.23898279,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Girls
2127098,Pahar Ganj-Nav Shakti Vidya Mandir Sr. Sec. School,English,28.64497137,77.21515599,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Co-ed
2127099,Darya Ganj-Ramjas Girls Sr. Sec. School,English,28.64690651,77.24171816,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Co-ed
2127100,Darya Ganj-Ramjas No. 1 Sr. Sec. School,English,28.64688551,77.2418567,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Co-ed
2127101,"Bazar Sita Ram, Hauz Rani-Ramjas No. 6 Sec. School",English,28.64801581,77.22670357,Morning,6,10,2127,Zone-27,21,Central,Aided,Secondary Schools,Co-ed
2127103,Darya Ganj-Rani Dutta Arya Vidyalaya,English,28.64854743,77.23766696,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Girls
2127104,"Nai Sarak, Chowk Raiji-Rohtagi A. V. H. S. Sr. Sec. School",English,28.65239005,77.23006167,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Co-ed
2127106,"Pahar Ganj, Nabi Karim-S. D. Hari Mandir Girls Sr. Sec. School",English,28.65164311,77.21166466,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Co-ed
2127108,Darya Ganj-Samant Bhadara Sanskrit Mahavidalaya,English,,,Evening,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Co-ed
2127107,Darya Ganj-S. S. Khalsa Girls Sr. Sec. School,English,28.64681279,77.24127994,Morning,Nursery,12,2127,Zone-27,21,Central,Aided,Sarvodaya Sr. Secondary Schools,Co-ed
2127109,Pahar Ganj-Sant Nirankari Sr. Sec. School,English,28.64735773,77.20878184,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Boys
2127110,Bazar Sita Ram-Sh. K. R. Bansal Middle School,English,,,Morning,6,8,2127,Zone-27,21,Central,Aided,Middle Schools,Boys
2127112,Dariban-Shri Ram Dal Sanskrit Mahavidalaya,English,28.65443486,77.23281423,Evening,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Girls
2127113,Pahar Ganj-St. Anthony Boys Sec. School,English,28.64508494,77.21635556,Morning,Nursery,10,2127,Zone-27,21,Central,Aided,Sarvodaya Secondary Schools,Boys
2127114,Pahar Ganj-St. Anthony Girls Sr. Sec. School,English,28.64494956,77.21631785,Morning,Nursery,12,2127,Zone-27,21,Central,Aided,Sarvodaya Sr. Secondary Schools,Girls
2127119,Pahari Bhojla-Islamia Middle School,English,28.64614831,77.24486282,Morning,Nursery,8,2127,Zone-27,21,Central,Aided,Sarvodaya Middle Schools,Boys
2127115,Tiraha Bairanke-Sharda Devi  Sanskrit Mahavidyalaya,English,28.64356199,77.23725807,Morning,6,12,2127,Zone-27,21,Central,Aided,Senior Secondary Schools,Co-ed
2127179,"Lal Kuan, Zeenat Mahal, No.2-SKV",English,28.65052446,77.22492297,Morning,Nursery,12,2127,Zone-27,21,Central,Government,Sarvodaya Sr. Secondary Schools,Co-ed
2127184,Pataudi House- SKV,English,28.6474304,77.2365991,General,Nursery,12,2127,Zone-27,21,Central,Government,Sarvodaya Sr. Secondary Schools,Boys
2127185,Sita Ram Bazar- GGSSS,English,28.645963,77.231137,General,6,12,2127,Zone-27,21,Central,Government,Senior Secondary Schools,Girls
2127180,"SV (Co-ed), Lal Kuan",English,28.65059177,77.22484147,Evening,6,10,2127,Zone-27,21,Central,Government,Secondary Schools,Co-ed
2127186,Govt. Boys Middle School,English,,,General,6,8,2127,Zone-27,21,Central,Government,Middle Schools,Co-ed
2127188,Government Lady Noyce Sr. Sec. Special School (Co-ed) for the Hearing Impaired,English,,,General,Nursery,12,2127,Zone-27,21,Central,Government,Sarvodaya Sr. Secondary Schools,Boys
2128001,Paharganj-SBV,English,28.64262123,77.20608922,General,Nursery,12,2128,Zone-28,21,Central,Government,Sarvodaya Sr. Secondary Schools,Boys
2128002,"Jhandewalan, Plot 6-SBV (Asharfi Devi)",English,28.64550424,77.19995426,General,Nursery,12,2128,Zone-28,21,Central,Government,Sarvodaya Sr. Secondary Schools,Boys
2128006,"New Rohtak Road, 22-B Dev Nagar-GBSS",English,28.65922614,77.1892423,General,6,10,2128,Zone-28,21,Central,Government,Secondary Schools,Boys
2128007,Dev Nagar-GBSSS,English,28.65099322,77.18228355,General,6,12,2128,Zone-28,21,Central,Government,Senior Secondary Schools,Boys
2128008,Rani Jhansi Road-SBV,English,28.6459182,77.20686356,General,Nursery,12,2128,Zone-28,21,Central,Government,Sarvodaya Sr. Secondary Schools,Boys
2128014,"Karol Bagh, Ramjas Lane- GBSSS",English,28.65669448,77.19156498,General,6,12,2128,Zone-28,21,Central,Government,Senior Secondary Schools,Girls
2128018,Aram Bagh Lane-SKV,English,28.64362791,77.20641272,General,Nursery,12,2128,Zone-28,21,Central,Government,Sarvodaya Sr. Secondary Schools,Girls
2128019,Old Rajinder Nagar-SKV (Swami Daya Nand),English,28.63941405,77.18564963,General,Nursery,12,2128,Zone-28,21,Central,Government,Sarvodaya Sr. Secondary Schools,Girls
2128020,Prasad Nagar-SKV (Baba Ramdev),English,28.647919,77.18151857,General,Nursery,12,2128,Zone-28,21,Central,Government,Sarvodaya Sr. Secondary Schools,Girls
2128021,Paharganj-GGSSS,English,28.64289756,77.20620784,General,6,12,2128,Zone-28,21,Central,Government,Senior Secondary Schools,Girls
2128025,East Park Road-GGSSS,English,28.65096433,77.19669415,General,6,12,2128,Zone-28,21,Central,Government,Senior Secondary Schools,Girls
2128023,New Rohtak Road-GGSSS,English,28.65920486,77.18907994,General,6,12,2128,Zone-28,21,Central,Government,Senior Secondary Schools,Girls
2128031,"Karol Bagh, Link Road, Plot No.1-RPVV",Urdu,28.6455246,77.19833484,General,6,12,2128,Zone-28,21,Central,Government,Partibha Vikas Vidhyalya,Girls
2128032,New Rajinder Nagar-SV (Rana Pratap),Urdu,28.63586181,77.17794787,General,Nursery,12,2128,Zone-28,21,Central,Government,Sarvodaya Sr. Secondary Schools,Girls
2128077,Prasad Nagar-Andhra Education Society Sr. Sec. School,Urdu,28.64870764,77.1801769,Morning,6,12,2128,Zone-28,21,Central,Aided,Senior Secondary Schools,Girls
2128078,"Karol Bagh, Reghar Pura-Arya Girls Sr. Sec. School",Urdu,28.65012742,77.18881579,Morning,6,12,2128,Zone-28,21,Central,Aided,Senior Secondary Schools,Girls
2128082,Chitra Gupta Road-DAV Sr. Sec. School,Urdu,28.64374477,77.20839685,Morning,6,12,2128,Zone-28,21,Central,Aided,Senior Secondary Schools,Girls
2128083,Pusa Road-DTEA Sr. Sec. School,Urdu,28.64401938,77.19405573,Morning,Nursery,12,2128,Zone-28,21,Central,Aided,Sarvodaya Sr. Secondary Schools,Boys
2128080,New Rajinder Nagar-Bapu Adarsh Vidyalaya,Urdu,28.62976113,77.18026349,Morning,6,10,2128,Zone-28,21,Central,Aided,Secondary Schools,Co-ed
2128084,New Rajinder Nagar-D. I. Khan Boys Sr. Sec. School,Urdu,28.63127575,77.17931969,Morning,6,12,2128,Zone-28,21,Central,Aided,Senior Secondary Schools,Girls
2128086,"Jhandewalan, D-2, Link Road-JVSD Sr. Sec. School",Urdu,28.64594618,77.19887202,Morning,6,12,2128,Zone-28,21,Central,Aided,Senior Secondary Schools,Co-ed
2128087,Karol Bagh-Jain Vidya Mandir  Middle School,Urdu,28.65467895,77.18887422,Morning,6,8,2128,Zone-28,21,Central,Aided,Middle Schools,Girls
2128089,Old Rajinder Nagar- Multan DAV Sec. School,Urdu,28.64077607,77.18899316,Morning,6,10,2128,Zone-28,21,Central,Aided,Secondary Schools,Girls
2128088,"Pahar Ganj, Chuna Mandi-Khalsa Girls Sr. Sec. School",Urdu,28.64273276,77.2095998,Morning,6,12,2128,Zone-28,21,Central,Aided,Senior Secondary Schools,Boys
2128085,Pusa Road-G D Soni Dav Sr. Sec. School,Urdu,28.64404149,77.19345359,Morning,6,12,2128,Zone-28,21,Central,Aided,Senior Secondary Schools,Co-ed
2128090,New Rohtak Road-Nav Hind Girls Sr. Sec. School,Urdu,28.66106488,77.19097272,Morning,6,12,2128,Zone-28,21,Central,Aided,Senior Secondary Schools,Boys
2128093,Chitra Gupta Road-Ramjas No. 4 Sr. Sec. School,Urdu,28.64432745,77.20883127,Morning,6,12,2128,Zone-28,21,Central,Aided,Senior Secondary Schools,Boys
2128096,Rajinder Nagar-S. Akalibaba Phoolasingh Sr. Sec. School,Urdu,28.64312284,77.18786123,Morning,6,12,2128,Zone-28,21,Central,Aided,Senior Secondary Schools,Boys
2128097,Dev Nagar-SGTB Khalsa Boys Sr. Sec. School,Urdu,28.65486471,77.18782722,Morning,Nursery,12,2128,Zone-28,21,Central,Aided,Sarvodaya Sr. Secondary Schools,Boys
2128099,Rajinder Nagar-Salwan Girls Sr. Sec. School,Urdu,28.64246879,77.18495048,Morning,6,12,2128,Zone-28,21,Central,Aided,Senior Secondary Schools,Boys
2128098,New Rajinder Nagar-Salwan Boys Sr. Sec. School,Urdu,28.64051666,77.18339544,Morning,6,12,2128,Zone-28,21,Central,Aided,Senior Secondary Schools,Boys
2128100,"Karol Bagh, Arya Samaj Road-Satbharwan Girls Sr. Sec. School",Urdu,28.64670328,77.19430812,Morning,6,12,2128,Zone-28,21,Central,Aided,Senior Secondary Schools,Girls
2128102,New Rajinder Nagar-Vidya Bhawan Girls Sr. Sec. School,Urdu,28.63853653,77.17637997,Morning,Nursery,12,2128,Zone-28,21,Central,Aided,Sarvodaya Sr. Secondary Schools,Girls
2128141,Govt. Co-ed Sarvodaya Vidyalaya,Urdu,,,General,Nursery,12,2128,Zone-28,21,Central,Government,Sarvodaya Sr. Secondary Schools,Girls
2128140,"SOSE, Plot No. 1, Link Road, Karol Bagh",Urdu,28.6455246,77.19833484,General,9,12,2128,Zone-28,21,Central,Government,School of Specialized Excellence(SOSE),Girls
2128095,Dev Nagar-SGTB Khalsa Girls Sr. Sec. School,Urdu,28.65494371,77.18786672,Morning,6,12,2128,Zone-28,21,Central,Aided,Senior Secondary Schools,Girls
2128092,Karol Bagh-Rai Kedar Nath L. M. Girls Sr. Sec. School,Urdu,28.65050806,77.19632305,Morning,6,12,2128,Zone-28,21,Central,Aided,Senior Secondary Schools,Girls
2128091,Pahar Ganj-Nutan Marathi Sr. Sec. School,Urdu,28.64550483,77.20841627,Morning,Nursery,12,2128,Zone-28,21,Central,Aided,Sarvodaya Sr. Secondary Schools,Co-ed
2128094,Karol Bagh-Ramjas No. 5 Sr. Sec. School,Urdu,28.65639191,77.19130811,Morning,6,12,2128,Zone-28,21,Central,Aided,Senior Secondary Schools,Co-ed
2128079,Rani Jhansi Road-Baba Sahib Ambedkar Sec. School,Urdu,28.64421115,77.20429996,Morning,6,10,2128,Zone-28,21,Central,Aided,Secondary Schools,Co-ed
