state_name,state_code,district_name,district_code,number_of_schools,number_of_teachers,students_surveyed,learning_outcome_code,performance,subject,grade,learning_outcome,latitude,longitude
Delhi,10,New Delhi,79,33,96,841,EVS303,42.15,Evs,Grade 3,Identifies relationships with and among family members,28.5669,77.1295
Delhi,10,South West A,84,40,108,996,EVS303,39.88,Evs,Grade 3,Identifies relationships with and among family members,28.5929,77.0346
Delhi,10,South West B,745,30,83,817,EVS303,40.38,Evs,Grade 3,Identifies relationships with and among family members,28.6122,76.9865
Delhi,10,East,740,36,98,900,EVS303,43.41,Evs,Grade 3,Identifies relationships with and among family members,28.6146,77.2959
Delhi,10,West B,746,28,84,733,EVS303,43.82,Evs,Grade 3,Identifies relationships with and among family members,28.6196,77.0881
Delhi,10,West A,85,31,86,740,EVS303,43.62,Evs,Grade 3,Identifies relationships with and among family members,28.6246,77.2987
Delhi,10,North,80,32,89,747,EVS303,48.04,Evs,Grade 3,Identifies relationships with and among family members,28.6859,77.2148
Delhi,10,Central,77,31,76,637,EVS303,45.19,Evs,Grade 3,Identifies relationships with and among family members,28.6859,77.2148
Delhi,10,North East,741,28,65,623,EVS303,42.18,Evs,Grade 3,Identifies relationships with and among family members,28.7133,77.257
Delhi,10,North West A,82,29,75,654,EVS303,40.1,Evs,Grade 3,Identifies relationships with and among family members,28.7186,77.0685
Delhi,10,North West B,742,29,82,809,EVS303,35.91,Evs,Grade 3,Identifies relationships with and among family members,28.7373,77.091
Delhi,10,South,743,30,75,698,EVS510,45.82004971,Evs,Grade 5,"Identifies signs, directions, location of different objects/landmarks of a locality / place visited in maps and predicts directions w.r.t. positions at different places for a location",28.5436,77.2706
Delhi,10,South East,744,34,98,756,EVS510,34.51595098,Evs,Grade 5,"Identifies signs, directions, location of different objects/landmarks of a locality / place visited in maps and predicts directions w.r.t. positions at different places for a location",28.563,77.2611
Delhi,10,New Delhi,79,34,98,899,EVS510,43.1493828,Evs,Grade 5,"Identifies signs, directions, location of different objects/landmarks of a locality / place visited in maps and predicts directions w.r.t. positions at different places for a location",28.5669,77.1295
Delhi,10,South West A,84,41,115,1099,EVS510,43.41728304,Evs,Grade 5,"Identifies signs, directions, location of different objects/landmarks of a locality / place visited in maps and predicts directions w.r.t. positions at different places for a location",28.5929,77.0346
Delhi,10,South West B,745,27,77,737,EVS510,43.74385093,Evs,Grade 5,"Identifies signs, directions, location of different objects/landmarks of a locality / place visited in maps and predicts directions w.r.t. positions at different places for a location",28.6122,76.9865
Delhi,10,East,740,34,93,941,EVS510,39.30449491,Evs,Grade 5,"Identifies signs, directions, location of different objects/landmarks of a locality / place visited in maps and predicts directions w.r.t. positions at different places for a location",28.6146,77.2959
Delhi,10,West B,746,28,89,746,EVS510,42.47213346,Evs,Grade 5,"Identifies signs, directions, location of different objects/landmarks of a locality / place visited in maps and predicts directions w.r.t. positions at different places for a location",28.6196,77.0881
Delhi,10,West A,85,30,85,781,EVS510,39.81315608,Evs,Grade 5,"Identifies signs, directions, location of different objects/landmarks of a locality / place visited in maps and predicts directions w.r.t. positions at different places for a location",28.6246,77.2987
Delhi,10,North,80,31,94,772,EVS510,41.85813079,Evs,Grade 5,"Identifies signs, directions, location of different objects/landmarks of a locality / place visited in maps and predicts directions w.r.t. positions at different places for a location",28.6859,77.2148
Delhi,10,Central,77,30,82,689,EVS510,43.86748135,Evs,Grade 5,"Identifies signs, directions, location of different objects/landmarks of a locality / place visited in maps and predicts directions w.r.t. positions at different places for a location",28.6859,77.2148
Delhi,10,North East,741,28,66,674,EVS510,31.04167733,Evs,Grade 5,"Identifies signs, directions, location of different objects/landmarks of a locality / place visited in maps and predicts directions w.r.t. positions at different places for a location",28.7133,77.257
Delhi,10,North West A,82,28,71,711,EVS510,38.58798119,Evs,Grade 5,"Identifies signs, directions, location of different objects/landmarks of a locality / place visited in maps and predicts directions w.r.t. positions at different places for a location",28.7186,77.0685
Delhi,10,North West B,742,31,85,856,EVS510,42.03818544,Evs,Grade 5,"Identifies signs, directions, location of different objects/landmarks of a locality / place visited in maps and predicts directions w.r.t. positions at different places for a location",28.7373,77.091
Delhi,10,South,743,30,80,721,EVS302,58.79,Evs,Grade 3,"Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.",28.5436,77.2706
Delhi,10,South East,744,34,98,780,EVS302,47.74,Evs,Grade 3,"Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.",28.563,77.2611
Delhi,10,New Delhi,79,33,96,841,EVS302,52,Evs,Grade 3,"Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.",28.5669,77.1295
Delhi,10,South West A,84,40,108,996,EVS302,56.82,Evs,Grade 3,"Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.",28.5929,77.0346
Delhi,10,South West B,745,30,83,817,EVS302,48.35,Evs,Grade 3,"Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.",28.6122,76.9865
Delhi,10,East,740,36,98,900,EVS302,51,Evs,Grade 3,"Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.",28.6146,77.2959
Delhi,10,West B,746,28,84,733,EVS302,48.83,Evs,Grade 3,"Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.",28.6196,77.0881
Delhi,10,West A,85,31,86,740,EVS302,51.15,Evs,Grade 3,"Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.",28.6246,77.2987
Delhi,10,North,80,32,89,747,EVS302,52.61,Evs,Grade 3,"Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.",28.6859,77.2148
Delhi,10,Central,77,31,76,637,EVS302,48.09,Evs,Grade 3,"Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.",28.6859,77.2148
Delhi,10,North East,741,28,65,623,EVS302,44.26,Evs,Grade 3,"Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.",28.7133,77.257
Delhi,10,North West A,82,29,75,654,EVS302,46.31,Evs,Grade 3,"Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.",28.7186,77.0685
Delhi,10,North West B,742,29,82,809,EVS302,47.53,Evs,Grade 3,"Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.",28.7373,77.091
Delhi,10,South,743,30,75,698,M515,49.72156244,Math,Grade 5,Identifies the pattern in triangular numbers and square number,28.5436,77.2706
Delhi,10,South East,744,34,98,756,M515,38.98182201,Math,Grade 5,Identifies the pattern in triangular numbers and square number,28.563,77.2611
Delhi,10,New Delhi,79,34,98,899,M515,43.06332195,Math,Grade 5,Identifies the pattern in triangular numbers and square number,28.5669,77.1295
Delhi,10,South West A,84,41,115,1099,M515,46.51710827,Math,Grade 5,Identifies the pattern in triangular numbers and square number,28.5929,77.0346
Delhi,10,South West B,745,27,77,737,M515,42.60882578,Math,Grade 5,Identifies the pattern in triangular numbers and square number,28.6122,76.9865
Delhi,10,East,740,34,93,941,M515,42.24046082,Math,Grade 5,Identifies the pattern in triangular numbers and square number,28.6146,77.2959
Delhi,10,West B,746,28,89,746,M515,42.49665633,Math,Grade 5,Identifies the pattern in triangular numbers and square number,28.6196,77.0881
Delhi,10,West A,85,30,85,781,M515,42.90539829,Math,Grade 5,Identifies the pattern in triangular numbers and square number,28.6246,77.2987
Delhi,10,North,80,31,94,772,M515,38.12961284,Math,Grade 5,Identifies the pattern in triangular numbers and square number,28.6859,77.2148
Delhi,10,Central,77,30,82,689,M515,42.52736216,Math,Grade 5,Identifies the pattern in triangular numbers and square number,28.6859,77.2148
Delhi,10,North East,741,28,66,674,M515,31.77850245,Math,Grade 5,Identifies the pattern in triangular numbers and square number,28.7133,77.257
Delhi,10,North West A,82,28,71,711,M515,42.86669876,Math,Grade 5,Identifies the pattern in triangular numbers and square number,28.7186,77.0685
Delhi,10,North West B,742,31,85,856,M515,43.58495477,Math,Grade 5,Identifies the pattern in triangular numbers and square number,28.7373,77.091
Delhi,10,South,743,50,193,691,SST831,33.71492304,Sst,Grade 8,"Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability",28.5436,77.2706
Delhi,10,South East,744,62,247,785,SST831,35.02858115,Sst,Grade 8,"Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability",28.563,77.2611
Delhi,10,New Delhi,79,55,216,728,SST831,34.16623553,Sst,Grade 8,"Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability",28.5669,77.1295
Delhi,10,South West A,84,67,253,859,SST831,33.7741429,Sst,Grade 8,"Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability",28.5929,77.0346
Delhi,10,South West B,745,51,204,720,SST831,34.71969893,Sst,Grade 8,"Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability",28.6122,76.9865
Delhi,10,East,740,62,239,860,SST831,36.22398381,Sst,Grade 8,"Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability",28.6146,77.2959
Delhi,10,West B,746,56,219,705,SST831,33.34771518,Sst,Grade 8,"Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability",28.6196,77.0881
Delhi,10,West A,85,57,213,776,SST831,33.34173444,Sst,Grade 8,"Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability",28.6246,77.2987
Delhi,10,North,80,62,248,804,SST831,36.08568455,Sst,Grade 8,"Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability",28.6859,77.2148
Delhi,10,Central,77,62,245,836,SST831,35.17399716,Sst,Grade 8,"Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability",28.6859,77.2148
Delhi,10,North East,741,53,196,659,SST831,32.58669437,Sst,Grade 8,"Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability",28.7133,77.257
Delhi,10,North West A,82,57,219,746,SST831,35.51637654,Sst,Grade 8,"Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability",28.7186,77.0685
Delhi,10,North West B,742,57,219,750,SST831,39.19879746,Sst,Grade 8,"Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability",28.7373,77.091
Delhi,10,South,743,57,274,649,SST1011,57.5233149,Sst,Grade 10,Illustrates decision making/problem solving skills.,28.5436,77.2706
Delhi,10,South East,744,70,349,767,SST1011,52.88447053,Sst,Grade 10,Illustrates decision making/problem solving skills.,28.563,77.2611
Delhi,10,New Delhi,79,57,275,658,SST1011,61.02750973,Sst,Grade 10,Illustrates decision making/problem solving skills.,28.5669,77.1295
Delhi,10,South West A,84,72,349,791,SST1011,59.60803963,Sst,Grade 10,Illustrates decision making/problem solving skills.,28.5929,77.0346
Delhi,10,South West B,745,62,308,718,SST1011,56.66280825,Sst,Grade 10,Illustrates decision making/problem solving skills.,28.6122,76.9865
Delhi,10,East,740,67,329,794,SST1011,56.29142277,Sst,Grade 10,Illustrates decision making/problem solving skills.,28.6146,77.2959
Delhi,10,West B,746,66,322,721,SST1011,58.58900078,Sst,Grade 10,Illustrates decision making/problem solving skills.,28.6196,77.0881
