state_name,state_code,board,subject,content_name,mime_type,total_no_of_plays(App and Portal),total_play_time(App and Portal),grade,medium,category
Delhi,10,State (Delhi),History,XII HISTORY CHAPTER 11 REBELS AND THE RAJ,Video,24,1.31,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),History,XII HISTORY CHAPTER 7 An Imperial Capital: Vijayanagar,Video,23,1.39,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),History,XII HISTORY CHAPTER 9 KING AND CHRONICLES,Video,9,3.94,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,XII HOME SCIENCE CHAPTER 2 PUBLIC NUTRITION AND HEALTH,Video,509,2.27,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,XII HOMESCIENCE CHAPTER 17 HOSPITALITY MANAGEMENT,Video,331,2.69,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,XII HOME SCIENCE INTRODUCTORY CLASS,Video,296,3.36,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,XII HOME SCIENCE CHAPTER 6 FOOD QUALITY AND FOOD SAFETY,Video,271,3.74,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,XII HOME SCIENCE CHAPTER 2 FOOD QUALITY AND FOOD SAFETY,Video,248,4.16,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,XII HOME SCIENCE Practicals and Projects,Video,194,1.72,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,"XII HOME SCIENCE CHAPTER 5 à¤–à¤¾à¤¦à¥à¤¯ à¤ªà¥à¤°à¤¸à¤‚à¤¸à¥à¤•à¤°à¤£ à¤”à¤° à¤ªà¥à¤°à¥Œà¤¦à¥à¤¯à¥‹à¤—à¤¿à¤•à¥€/ Food Processing and Technology",Video,193,4.59,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,"XII HOME SCIENCE CHAPTER 1 WORK, LIVELIHOOD AND CARRER",Video,139,3.2,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,XII HOME SCIENCE CHAPTER 7 EARLY CHILDHOOD  CARE AND EDUCATION,Video,127,4.25,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,XII HOME SCIENCE CHAPTER 2 CLINICAL NUTRITION AND DIETETICS,Video,126,4.98,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,XII HOME SCIENCE FOCUSSED TOPIC OF UNIT I & III,Video,120,2.23,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,XII HOME SCIENCE CHAPTER 11 DESIGN FOR FABRIC AND APPAREL,Video,111,5.58,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,"XII HOME SCIENCE CHAPTER 10 MANAGEMENT OF SUPPORT SERVICES, INSTITUTIONS AND PROGRAMMES FOR CHILDREN, YOUTH AND ELDERLY",Video,104,3.92,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,XII HOME SCIENCE FOCUSSED TOPICS OF UNIT II & VI,Video,99,2.73,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,XII HOME SCIENCE FOCUSSED TOPICS OF UNIT IV & V,Video,98,1.95,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,XII HOME SCIENCE CHAPTER 11 DESIGN FOR FABRIC AND APPAREL,Video,93,6.79,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,XII HOME SCIENCE CHAPTER 12 FASHION DESIGN AND MERCHANDISING,Video,92,5.28,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,XII HOME SCIENCE CHAPTER 21 DEVELOPMENT COMMUNICATION AND JOURNALISM,Video,85,2.5,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,XII HOME SCIENCE CHAPTER 13 CARE AND MAINTENANCE OF FABRICS IN INSTITUTIONS,Video,75,3.41,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,XII HOME SCIENCE CHAPTER 20 CONSUMER EDUCATION AND PROTECTION,Video,74,2.96,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Home Science,"XII HOME SCIENCE CAREER AVENUES, KNOWLEDGE AND SKILLS",Video,44,1.31,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,"Class 12 Math Online Class for Delhi School Students, July 11th, 2020",YouTube Content,542,3.59,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,"Math online class for Delhi school students, July 18, 2020",Video,121,1.84,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHEMATICS VECTOR ALGEBRA,Video,109,5.1,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,"Math online class for Delhi school students, July 25, 2020",Video,82,2.61,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 7 INTEGRALS,Video,56,2.22,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHEMATICS  VECTOR ALGEBRA,Video,43,5.98,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 5 CONTINUITY AND DIFFRENTIABILITY,Video,40,1.85,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 5 CONTINUITY AND DIFFRENTIABILITY,Video,33,1.63,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHEMATICS CHAPTER 5 CONTINUITY AND DIFFERENTIABLITY,Video,27,3.89,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 7 INTEGRALS,Video,26,10.02,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 7 INTEGRALS,Video,26,5.26,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS PROBABILITY,Video,24,1.91,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 7 INDEFINITE INTEGRATION,Video,23,2.13,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 7 INTEGRALS,Video,21,4.96,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 13 PROBABILITY,Video,20,1.72,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHEMATICS CHAPTER 5 CONTINUITY AND DIFFRENTIABILITY,Video,19,1.68,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 5 CONTINUITY AND DIFFRENTIABILITY,Video,18,1.9,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHEMATICS CHAPTER  6 APPLICATION OF DERIVATIVES,Video,18,1.54,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 11 THREE-DIMENSIONAL GEOMETRY,Video,18,1.01,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 7 INTEGRALS,Video,17,4.77,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 7 INTEGRALS,Video,17,3.45,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 8 APPLICATION OF INTEGRALS,Video,17,2.96,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHEMATICS CHAPTER  6 Application of Derivatives,Video,15,1.16,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHEMATICS CHAPTER  6 Application of Derivatives,Video,14,4.24,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHEMATICS CHAPTER 5 CONTINUITY AND DIFFRENTIABILTY,Video,13,3.04,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHEMATICS SECOND ORDER DERIVATIVE,Video,13,1.87,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHEMATICS CHAPTER  6 Application of Derivatives,Video,13,1.4,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHEMATICS CHAPTER  6 APPLICATION OF DERIVATIVES,Video,13,0.66,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,"Class 12 Math online class for Delhi school students, July 18, 2020",Video,12,0.77,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHEMATICS CHAPTER 9 DIFFERENTIAL EQUATIONS,Video,12,3.03,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 9 DIFFERENTIAL EQUATIONS,Video,12,1.83,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 11 THREE DIMENSIONAL GEOMETRY,Video,12,2.19,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 12 LINEAR PROGRAMMING,Video,12,0.87,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,"Class 12 Math online class for Delhi school students, July 18, 2020",Video,8,4.68,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 11 THREE-DIMENSIONAL GEOMETRY,Video,7,5.91,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,"Class 12 Math online class for Delhi school students, July 18, 2020",Video,6,1.14,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Mathematics,XII MATHS CHAPTER 5 CONTINUITY AND DIFFRENTIABILITY,Video,5,8.4,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,"Class 12 - Physics Online Class for Delhi School Students, July 10th, 2020",Video,377,1.74,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,"Class 12 Physics online class for Delhi school students, July 17, 2020",Video,115,1.54,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,"Physics online class for Delhi school students, July 31, 2020",Video,85,1.74,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,"Class 12 Physics online class for Delhi school students, July 17, 2020",Video,82,1.05,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 12 ATOMS & CHAPTER 13 NUCLEI,Video,55,1.97,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,"Physics online class for Delhi school students, July 24, 2020",Video,54,3.85,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 6 MAGNETIC INDUCTION,Video,41,1.69,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 5 MAGNETISM AND MATTER,Video,32,3.31,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,"XII PHYSICS CHAPTER 14 SEMICONDUCTOR ELECTRONICS: MATERIALS, DEVICES AND SIMPLE CIRCUIT",Video,30,0.79,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 5 MAGNETISM AND MATTER,Video,26,5.12,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 7 ALTERNATING CURRENT,Video,26,0.74,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 9 RAY OPTICS,Video,23,3.04,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,"XII PHYSICS CHAPTER 14 SEMICONDUCTOR ELECTRONICS: MATERIALS, DEVICES AND SIMPLE CIRCUIT",Video,22,6.84,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 6 ELECTROMAGNETIC INDUCTION,Video,21,1.26,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 9 RAY OPTICS,Video,21,2.5,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 7 ALTERNATING CURRENT,Video,21,0.66,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 8 ELECTROMAGNETIC WAVES,Video,20,4.07,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 8 ELECTROMAGNETIC WAVES,Video,20,0.92,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 6 ELECTRONIC MAGNETIC INDUCTION,Video,19,0.69,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 7 ALTERNATING CURRENT,Video,19,0.99,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 7 ALTERNATING CURRENT,Video,14,1.77,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 7 ALTERNATING CURRENT,Video,14,0.48,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 9 RAY OPTICS,Video,12,0.57,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 9 RAY OPTICS,Video,12,2.09,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,"XII PHYSICS CHAPTER 14 SEMICONDUCTOR ELECTRONICS : MATERIALS, DEVICES AND SIMPLE CIRCUIT",Video,11,0.59,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Physics,XII PHYSICS CHAPTER 7 ALTERNATING CURRENT,Video,9,0.78,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,"Class 12 - Political Science Online Class for Delhi School Students, July 9th, 2020",Video,486,3.07,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,"Political Science online class for Delhi school students, July 16, 2020",Video,473,1.96,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,"Political Science online class for Delhi school students, July 30",Video,205,1.78,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,"Political Science online class for Delhi school students, July 23, 2020",Video,204,2.02,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE UNIT DEMOCRATIC RESURGENCE,Video,176,1.33,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE CHAPTER 1 CHALLENGES OF NATION BUILDING,Video,124,2.14,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIECNCE  BOOK 2  CHAPTER 1 CHALLENGES OF NATION BUILDING.,Video,102,3.47,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE CHAPTER 1 CHALLENGES OF NATION BUILDING,Video,96,2.96,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE CHAPTER 1 CHALLENGES OF NATION BUILDING,Video,92,3.57,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE ARAB SPRING,Video,92,3.77,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE CHAPTER 10 PLANNING AND DEVELOPEMENT,Video,78,5.12,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCOENCE CHAPTER  4 INDIA'S EXTERNAL RELATIONS,Video,72,2.04,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE CHAPTER 1 CHALLENGES OF NATION BUILDING,Video,71,5.48,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE CHAPTER 2 ERA OF ONE PARTY DOMINANCE CHAPTER 5 CHALLENGES TO AND RESTORATION OF CONGRESS SYSTEM,Video,61,2.61,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE CHAPTER 6 THE CRISIS OF DEMOCRATIC ORDER,Video,54,0.86,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE UNIT - 12: INDIAN POLITICS TRENDS AND DEVELOPMENT,Video,51,3.12,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE CHAPTER 2 DISINTEGRATION OF THE SOVIET UNION AND CHAPTER 4 INDIA'S EXTERNAL RELATIONS,Video,49,1.52,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE UNIT - 12: INDIAN POLITICS TRENDS AND DEVELOPMENT,Video,48,2.57,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE  PARTIES AND PARTY SYSTEMS IN INDIA,Video,47,1.92,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE  CHAPTER 6 DEMOCRATIC RESURGENCE ( 9 CRISIS OF DEMOCRATIC ORDER),Video,38,1.19,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE CHAPTER 8 GLOBALISATION,Video,37,2.44,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE CHAPTER 6 THE CRISIS OF DEMOCRATIC ORDER,Video,30,1.63,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE UNIT - 12: INDIAN POLITICS TRENDS AND DEVELOPMENT,Video,29,1.37,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Political Science,XII POLITICAL SCIENCE  CHAPTER 4 INDIA'S EXTERNAL RELATIONS,Video,13,4.25,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY CHAPTER 2 DEMOGRAPHIC STRUCTURE OF INDIAN SOCIETY,Video,251,1.58,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY CHAPTER 1 STRUCTURAL CHANGE,Video,105,7.8,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY CHAPTER 2 THE DEMOGRAPHIC STRUCTURE OF INDIAN SOCIETY,Video,67,1.33,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY CHAPTER 2 CULTURAL CHANGE,Video,66,10.21,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY CHAPTER 8 SOCIAL MOVEMENTS,Video,66,6.03,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY PROJECT WORK,Video,56,2.48,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY CHAPTER 8 SOCIAL MOVEMENTS,Video,55,2.31,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY CASE BASED QUESTIONS AND ANALYSIS,Video,51,1.37,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY CHAPTER 6 THE CHALLENGES OF CULTURAL DIVERSITY,Video,47,2.89,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY CHAPTER 5 CHANGE AND DEVELOPMENT IN INDUSTRIAL SOCIETY,Video,46,2.35,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY INTRODUCTORY SESSION,Video,43,3.19,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY CHAPTER 4 DEVELOPMENT AND CHANGE IN RURAL SOCIETY,Video,41,10.81,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY CHAPTER 8 SOCIAL MOVEMENTS,Video,37,4.57,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY QUESTION PAPER DESIGN,Video,35,1.3,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY CHAPTER 2 THE DEMOGRAPHIC STRUCTURE OF INDIAN SOCIETY CHAPTER 3 SOCIAL INSTITUTIONS CONTINUITY AND CHANGE,Video,33,1.56,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY CHAPTER 5 PATTERNS OF SOCIAL INEQUALITY AND EXCLUSION,Video,31,4.88,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY CHAPTER 3 Social Institutions: Continuity and Change,Video,30,2.42,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY CHAPTER 4 Change and Development in Rural Society,Video,29,5.48,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY CHAPTER 6 THE CHALLENGES OF CULTURAL DIVERSITY,Video,28,1.67,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOCIOLOGY CHAPTER 3 SOCIAL INSTITUTIONS; CONTINUITY AND CHANGE,Video,23,2.41,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),Sociology,XII SOIOLOGY CHAPTER 5 PATTERNS OF SOCIAL INEQUALITY AND EXCLUSION,Video,12,1.74,Class 12,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"14 Oct Class 2 English, DoE worksheets",Document,116,1.48,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"7 April Class 2 English, DoE worksheet 5",Document,65,1.11,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"17 Oct Class 2 English, DoE worksheets",Document,49,1.22,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"24 Oct Class 2 English, DoE worksheets",Document,47,1.12,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"03 Feb Class 2 English, DoE worksheet 160",Document,41,0.7,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"21 Oct Class 2 English, DoE worksheets",Document,40,1.01,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"01 Dec 2021 Class 2 English, DoE worksheet 122",Document,39,0.69,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"16 Dec Class 2 English, DoE worksheet 133",Document,27,0.76,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"18 Nov Class 2 English, DoE worksheet 111",Document,24,0.92,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"06 Feb Class 2 English, DoE worksheet 163",Document,18,0.69,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"17 April Class 2 English, DoE worksheet 12",Document,17,0.47,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"04  Nov Class 2 English, DoE worksheet 100",Document,16,0.88,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"11 Nov Class 2 English, DoE worksheet 106",Document,16,0.75,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"03 March Class 2 English, DoE worksheet 183",Document,15,0.29,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"21 Nov Class 2 English, DoE worksheet 114",Document,14,1.76,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"5 Dec Class 2 English, DoE worksheet 125",Document,13,0.38,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"25 Nov Class 2 English, DoE worksheet 117",Document,12,0.64,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"9 Dec Class 2 English, DoE worksheet 128",Document,11,1.01,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"08 Dec 2021 Class 2 English, DoE worksheet 128",Document,11,0.37,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"28 Nov Class 2 English, DoE worksheet 120",Document,10,0.73,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"19 Dec Class 2 English, DoE worksheet 136",Document,10,1.09,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"22 Sept 2021 Class 2 English, DoE worksheet 76",Document,10,1.16,Class 2,"['English', 'Hindi']",ETB
Delhi,10,State (Delhi),English,"24 April Class 2 English, DoE worksheet 17",Document,9,1,Class 2,"['English', 'Hindi']",ETB
